Stock,Last Close,Pattern Description,Start,End,Breakout,Breakout Date,Approx. Breakout Price,Fill Price,Avg 3 Mo. Volume,Ultimate High/Low,Ultimate H/L Date,Approx. Target,Volatility Stop,Trade Status,Pattern Width (days/price bars),Height,Stage
ADANIGREEN.txt,957.65,High & tight flag (HTF),09/24/2020,11/18/2020,Up,11/20/2020,1098,1155,"1,993,518",1220,11/24/2020,1367.58 or 25%,963.84 or -8%,Stop (963.84) triggered on 01/12/2021,56,Tall,
ADANIGREEN.txt,957.65,High & tight flag (HTF),02/28/2023,03/27/2023,None yet,,1074.5,0,"2,790,525",,,1392.2 or 30%,887.4 or -6%,Open,28,Tall,
ADANIPOWER.txt,265.25,High & tight flag (HTF),07/02/2018,08/01/2018,Up,08/06/2018,32.7,32.7,"28,115,232",36.1,09/03/2018,41.48 or 27%,25.55 or -14%,Stop (25.55) triggered on 09/21/2018,31,Tall,
ADANIPOWER.txt,265.25,High & tight flag (HTF),10/08/2018,11/02/2018,Up,11/28/2018,52.75,54.9,"29,143,519",58.35,12/03/2018,68.62 or 30%,44.84 or -11%,Stop (44.84) triggered on 01/28/2019,26,Tall,
ADANIPOWER.txt,265.25,High & tight flag (HTF),01/28/2021,03/25/2021,Up,06/07/2021,108.7,134,"24,969,274",166.9,06/09/2021,138.8 or 28%,90.28 or -9%,Target (138.8) reached on 06/08/2021,57,Tall,
ADANIPOWER.txt,265.25,High & tight flag (HTF),04/20/2021,06/09/2021,Up,03/29/2022,166.9,177,"36,914,604",312,04/28/2022,207.85 or 25%,132.8 or -8%,Target (207.85) reached on 04/04/2022,51,Tall,
ADANIPOWER.txt,265.25,High & tight flag (HTF),08/24/2021,10/19/2021,Up,03/25/2022,135.5,146,"31,740,974",312,04/28/2022,168.08 or 24%,119.29 or -8%,Target (168.08) reached on 03/29/2022,57,Tall,
ADANITRANS.txt,808.55,High & tight flag (HTF),08/22/2017,10/13/2017,Up,10/17/2017,223.85,230.2,"953,119",237,10/24/2017,283.27 or 27%,188.52 or -11%,Stop (188.52) triggered on 11/09/2017,53,Tall,
ADANITRANS.txt,808.55,High & tight flag (HTF),12/21/2020,02/17/2021,Up,03/03/2021,820,823.9,"1,119,687",1144.7,04/06/2021,1039.22 or 27%,650.93 or -14%,Target (1039.22) reached on 04/05/2021,59,Tall,
ADANITRANS.txt,808.55,High & tight flag (HTF),03/19/2021,05/25/2021,Up,06/04/2021,1590,1616.9,"1,867,371",1644.95,06/07/2021,2028 or 28%,1404.86 or -9%,Stop (1404.86) triggered on 06/16/2021,68,Tall,
ADANITRANS.txt,808.55,High & tight flag (HTF),07/06/2021,09/06/2021,Up,09/09/2021,1789,1789,"241,608",1990,09/15/2021,2252 or 26%,1506.62 or -8%,Stop (1506.62) triggered on 09/23/2021,63,Tall,
ADANITRANS.txt,808.55,High & tight flag (HTF),06/29/2022,08/30/2022,Up,09/15/2022,4048,4106,"500,080",4236.75,09/16/2022,5007 or 24%,3566.86 or -8%,Stop (3566.86) triggered on 09/28/2022,63,Tall,
ADFFOODS.txt,934.7,High & tight flag (HTF),03/09/2017,05/12/2017,Up,11/29/2017,314.3,325,"472,034",347,12/01/2017,390.05 or 24%,254.14 or -10%,Stop (254.14) triggered on 02/02/2018,65,Tall,
ADFFOODS.txt,934.7,High & tight flag (HTF),03/24/2020,04/20/2020,Up,05/15/2020,234.8,244.45,"54,743",1094.7,05/19/2021,290.68 or 24%,191.05 or -9%,Target (290.68) reached on 06/04/2020,28,Tall,
ADL.txt,75.1,High & tight flag (HTF),11/17/2020,12/17/2020,Up,12/31/2020,32.75,34.95,"4,402",38.6,01/05/2021,41.08 or 25%,25.81 or -14%,Stop (25.81) triggered on 02/17/2021,31,Tall,
ADORWELD.txt,1208.7,High & tight flag (HTF),09/28/2004,11/23/2004,Up,12/14/2004,88.35,89,"91,568",92.7,12/21/2004,109.92 or 24%,75.45 or -12%,Stop (75.45) triggered on 01/11/2005,57,Tall,
ADORWELD.txt,1208.7,High & tight flag (HTF),04/18/2005,05/13/2005,Up,06/03/2005,175.5,189.8,"193,596",310,08/12/2005,218.25 or 24%,157.2 or -8%,Target (218.25) reached on 07/13/2005,26,Tall,
ADORWELD.txt,1208.7,High & tight flag (HTF),06/21/2005,08/12/2005,Up,11/08/2005,310,313.7,"47,377",453.15,12/13/2005,384.95 or 24%,259.41 or -9%,Target (384.95) reached on 11/23/2005,53,Tall,
ADORWELD.txt,1208.7,High & tight flag (HTF),10/21/2005,11/25/2005,Up,12/19/2005,439,448.2,"62,787",448.2,12/20/2005,554 or 26%,381.04 or -8%,Stop (381.04) triggered on 12/27/2005,36,Tall,
ADORWELD.txt,1208.7,High & tight flag (HTF),03/31/2009,05/22/2009,Up,09/22/2009,160,160,"15,232",179.4,09/23/2009,202.5 or 27%,129.14 or -13%,Stop (129.14) triggered on 11/03/2009,53,Tall,
ADORWELD.txt,1208.7,High & tight flag (HTF),08/11/2017,10/05/2017,Up,06/29/2021,659,670,"70,527",880.2,07/16/2021,820.22 or 24%,516.36 or -13%,Target (820.22) reached on 07/16/2021,56,Tall,
ADORWELD.txt,1208.7,High & tight flag (HTF),04/05/2021,06/08/2021,Up,06/29/2021,655,670,"70,527",880.2,07/16/2021,832.38 or 27%,516.36 or -13%,Target (832.38) reached on 07/16/2021,65,Tall,
ADROITINFO.txt,20.5,High & tight flag (HTF),06/02/2020,07/20/2020,Up,01/04/2021,10.6,10.85,"7,591",12.15,01/18/2021,13.18 or 24%,9.2 or -9%,Stop (9.2) triggered on 01/28/2021,49,Tall,
ADROITINFO.txt,20.5,High & tight flag (HTF),09/23/2020,10/20/2020,Up,12/23/2020,9,9.5,"6,213",12.15,01/18/2021,11.2 or 24%,7.38 or -9%,Target (11.2) reached on 01/05/2021,28,Tall,
ADROITINFO.txt,20.5,High & tight flag (HTF),12/03/2020,01/06/2021,Up,01/08/2021,11.45,11.5,"8,212",12.15,01/18/2021,14.28 or 25%,9.95 or -10%,Stop (9.95) triggered on 01/25/2021,35,Tall,
ADROITINFO.txt,20.5,High & tight flag (HTF),02/25/2022,03/17/2022,Up,04/22/2022,14.85,15.75,"10,586",15.75,04/25/2022,18.5 or 25%,11.72 or -13%,Stop (11.72) triggered on 05/02/2022,21,Tall,
ADROITINFO.txt,20.5,High & tight flag (HTF),06/10/2022,06/28/2022,Up,07/11/2022,16.15,16.4,"37,208",19.75,07/18/2022,20.35 or 26%,13.52 or -9%,Stop (13.52) triggered on 08/16/2022,19,Tall,
ADROITINFO.txt,20.5,High & tight flag (HTF),10/21/2022,12/14/2022,None yet,,32.15,0,"65,393",,,41.1 or 28%,17.19 or -15%,Open,55,Tall,
ADSL.txt,87.85,High & tight flag (HTF),10/17/2007,12/17/2007,Up,12/20/2007,337.5,395,"89,822",564.05,01/08/2008,418.74 or 24%,265.64 or -15%,Target (418.74) reached on 01/01/2008,62,Tall,
ADSL.txt,87.85,High & tight flag (HTF),03/12/2009,04/22/2009,Up,05/07/2009,146.5,155,"39,642",170,05/11/2009,183.48 or 25%,103.44 or -19%,Target (183.48) reached on 05/26/2009,42,Tall,
ADSL.txt,87.85,High & tight flag (HTF),07/13/2009,08/27/2009,None yet,,279.98,0,"236,833",,,349.97 or 25%,79.19 or -9%,Open,46,Tall,
ADSL.txt,87.85,High & tight flag (HTF),06/11/2013,07/16/2013,Up,09/06/2013,15.4,18.3,"19,445",23.15,09/20/2013,19.42 or 26%,14.04 or -8%,Target (19.42) reached on 09/12/2013,36,Tall,
ADSL.txt,87.85,High & tight flag (HTF),08/06/2013,09/12/2013,Up,09/18/2013,20.4,22.1,"33,644",23.15,09/20/2013,25.3 or 24%,16.48 or -10%,Stop (16.48) triggered on 11/25/2013,38,Tall,
ADSL.txt,87.85,High & tight flag (HTF),03/26/2014,05/26/2014,Up,07/02/2014,23.35,25.55,"85,649",25.55,07/03/2014,29.52 or 26%,19.7 or -11%,Stop (19.7) triggered on 07/14/2014,62,Tall,
ADSL.txt,87.85,High & tight flag (HTF),05/13/2015,07/09/2015,Up,07/21/2015,31.5,34,"176,462",40.4,07/23/2015,39 or 24%,23.45 or -18%,Target (39) reached on 07/23/2015,58,Tall,
ADSL.txt,87.85,High & tight flag (HTF),09/23/2015,11/30/2015,Up,01/04/2016,56.4,63.45,"444,046",64.8,01/05/2016,71.3 or 26%,44.96 or -13%,Stop (44.96) triggered on 01/13/2016,69,Tall,
ADSL.txt,87.85,High & tight flag (HTF),02/15/2019,04/23/2019,Up,11/27/2019,19.2,23.5,"94,079",26.25,11/28/2019,23.8 or 24%,14.98 or -17%,Target (23.8) reached on 11/28/2019,68,Tall,
ADSL.txt,87.85,High & tight flag (HTF),10/10/2019,11/28/2019,Up,08/25/2020,26.25,26.95,"82,347",26.95,08/26/2020,32.92 or 25%,20.42 or -12%,Stop (20.42) triggered on 09/08/2020,50,Tall,
ADSL.txt,87.85,High & tight flag (HTF),11/10/2020,01/06/2021,Up,01/11/2021,44,46.4,"191,739",46.4,01/12/2021,56 or 27%,37.97 or -9%,Stop (37.97) triggered on 01/22/2021,58,Tall,
ADSL.txt,87.85,High & tight flag (HTF),09/21/2021,11/11/2021,Up,12/30/2021,132.75,144,"586,516",174.5,01/10/2022,165.82 or 25%,103.48 or -12%,Target (165.82) reached on 01/07/2022,52,Tall,
ADVANIHOTR.txt,89.9,High & tight flag (HTF),02/12/2008,03/17/2008,Up,05/08/2008,98,101,"27,607",103.75,05/14/2008,124.05 or 27%,87.41 or -6%,Stop (87.41) triggered on 06/16/2008,35,Tall,
ADVANIHOTR.txt,89.9,High & tight flag (HTF),08/10/2009,09/11/2009,Up,07/17/2014,72.9,79.95,"8,902",90,07/21/2014,92.85 or 27%,58.48 or -11%,Stop (58.48) triggered on 12/31/2014,33,Tall,
ADVANIHOTR.txt,89.9,High & tight flag (HTF),06/17/2014,07/21/2014,Up,02/07/2022,90,93.7,"51,596",109.5,02/08/2022,119.25 or 33%,73.34 or -11%,Stop (73.34) triggered on 05/10/2022,35,Tall,
ADVANIHOTR.txt,89.9,High & tight flag (HTF),04/08/2020,06/11/2020,Up,11/27/2020,58.7,59.4,"15,394",63.8,11/27/2020,73 or 24%,41.2 or -12%,Target (73) reached on 07/16/2021,65,Tall,
ADVENZYMES.txt,274.25,High & tight flag (HTF),08/31/2020,10/08/2020,Up,02/18/2021,384.7,394.9,"299,719",417,02/19/2021,479.05 or 25%,332.8 or -9%,Target (479.05) reached on 05/04/2021,39,Tall,
AEGISCHEM.txt,347.35,High & tight flag (HTF),03/25/1998,04/16/1998,Up,03/18/1999,0.63,0.72,"104,569",0.72,03/19/1999,0.78 or 24%,0.39 or -19%,Stop (0.39) triggered on 04/15/1999,23,Tall,
AEGISCHEM.txt,347.35,High & tight flag (HTF),02/15/1999,03/19/1999,Up,10/13/1999,0.72,0.83,"141,744",0.98,10/21/1999,0.97 or 35%,0.55 or -11%,Target (0.97) reached on 10/21/1999,33,Tall,
AEGISCHEM.txt,347.35,High & tight flag (HTF),08/11/1999,10/18/1999,Up,07/01/2002,0.91,0.95,"67,477",1.01,07/09/2002,1.23 or 35%,0.6 or -24%,Stop (0.6) triggered on 07/23/2002,69,Tall,
AEGISCHEM.txt,347.35,High & tight flag (HTF),08/10/2000,08/22/2000,Up,09/04/2000,0.28,0.3,"38,778",0.33,09/05/2000,0.36 or 29%,0.2 or -17%,Stop (0.2) triggered on 09/11/2000,13,Tall,
AEGISCHEM.txt,347.35,High & tight flag (HTF),11/16/2000,01/25/2001,Up,02/28/2001,0.4,0.49,"18,827",0.78,02/28/2001,0.5 or 25%,0.16 or -38%,Target (0.5) reached on 02/28/2001,71,Tall,
AEGISCHEM.txt,347.35,High & tight flag (HTF),02/05/2001,02/28/2001,Up,06/17/2002,0.78,0.84,"31,228",0.95,06/18/2002,1.06 or 36%,0.54 or -14%,Target (1.06) reached on 06/21/2002,24,Tall,
AEGISCHEM.txt,347.35,High & tight flag (HTF),05/03/2001,05/23/2001,Up,06/20/2002,0.86,1.08,"52,466",1.08,06/21/2002,1.08 or 26%,0.62 or -15%,Target (1.08) reached on 06/21/2002,21,Tall,
AEGISCHEM.txt,347.35,High & tight flag (HTF),04/26/2002,06/18/2002,Up,08/12/2003,0.95,1.01,"187,583",1.07,08/13/2003,1.18 or 24%,0.68 or -13%,Stop (0.68) triggered on 10/07/2003,54,Tall,
AEGISCHEM.txt,347.35,High & tight flag (HTF),10/21/2003,12/22/2003,Up,12/24/2003,0.99,1.22,"49,661",1.4,12/30/2003,1.23 or 24%,0.77 or -13%,Target (1.23) reached on 12/29/2003,63,Tall,
AEGISCHEM.txt,347.35,High & tight flag (HTF),12/23/2003,01/06/2004,Up,09/27/2004,1.99,2.22,"189,263",2.4,09/28/2004,2.54 or 28%,1.42 or -13%,Target (2.54) reached on 11/05/2004,15,Tall,
AEGISCHEM.txt,347.35,High & tight flag (HTF),07/29/2004,09/21/2004,Up,09/27/2004,1.85,2.22,"189,263",2.4,09/28/2004,2.29 or 24%,1.42 or -13%,Target (2.29) reached on 09/28/2004,55,Tall,
AEGISCHEM.txt,347.35,High & tight flag (HTF),09/22/2004,11/16/2004,Up,12/03/2004,3.29,3.29,"849,755",4.05,01/05/2005,4.12 or 25%,2.39 or -16%,Target (4.12) reached on 02/22/2005,56,Tall,
AEGISCHEM.txt,347.35,High & tight flag (HTF),06/20/2005,08/01/2005,Up,08/26/2005,9.28,10.22,"954,253",12.38,09/21/2005,11.72 or 26%,8 or -10%,Target (11.72) reached on 09/20/2005,43,Tall,
AEGISCHEM.txt,347.35,High & tight flag (HTF),10/14/2005,12/12/2005,Up,12/28/2007,19.49,22.18,"635,099",24.18,12/31/2007,24.4 or 25%,15.54 or -16%,Stop (15.54) triggered on 01/21/2008,60,Tall,
AEGISCHEM.txt,347.35,High & tight flag (HTF),10/17/2007,11/27/2007,Up,12/04/2007,15.9,19.49,"499,128",19.49,12/05/2007,19.69 or 24%,11.83 or -16%,Target (19.69) reached on 12/28/2007,42,Tall,
AEGISCHEM.txt,347.35,High & tight flag (HTF),11/28/2008,12/18/2008,Up,05/20/2009,5.94,6.12,"244,699",8.33,06/05/2009,7.58 or 28%,4.16 or -16%,Target (7.58) reached on 05/25/2009,21,Tall,
AEGISCHEM.txt,347.35,High & tight flag (HTF),03/13/2009,04/16/2009,Up,05/22/2009,6.46,6.78,"297,661",8.33,06/05/2009,8.18 or 27%,5.21 or -14%,Target (8.18) reached on 05/26/2009,35,Tall,
AEGISCHEM.txt,347.35,High & tight flag (HTF),06/04/2010,08/04/2010,Up,08/17/2010,31.08,31.08,"6,920,446",41.69,10/12/2010,38.69 or 24%,26.12 or -10%,Stop (26.12) triggered on 08/19/2010,62,Tall,
AEGISCHEM.txt,347.35,High & tight flag (HTF),06/04/2014,08/04/2014,Up,09/10/2014,36.67,37.6,"851,976",41.69,09/19/2014,45.63 or 24%,31.5 or -10%,Stop (31.5) triggered on 10/17/2014,62,Tall,
AEGISCHEM.txt,347.35,High & tight flag (HTF),02/10/2015,04/13/2015,Up,06/26/2015,79.19,79.32,"866,418",91.99,07/30/2015,98.63 or 25%,66.35 or -8%,Stop (66.35) triggered on 08/25/2015,63,Tall,
AFFLE.txt,1003.25,High & tight flag (HTF),08/19/2019,10/23/2019,Up,11/11/2019,1460,1508.85,"133,341",1739,11/22/2019,1807.05 or 24%,1213.44 or -11%,Target (1807.05) reached on 02/04/2020,66,Tall,
AFFLE.txt,1003.25,High & tight flag (HTF),07/01/2020,08/27/2020,Up,11/20/2020,3079,3240,"85,302",6285.65,03/05/2021,3898.48 or 27%,2647.01 or -9%,Target (3898.48) reached on 12/03/2020,58,Tall,
AGARIND.txt,618.45,High & tight flag (HTF),10/05/2015,12/01/2015,Up,12/22/2015,188.7,196,"37,378",205.8,12/22/2015,238.78 or 27%,166.32 or -10%,Stop (166.32) triggered on 01/12/2016,58,Tall,
AGARIND.txt,618.45,High & tight flag (HTF),08/03/2016,10/19/2016,Up,10/24/2016,297.3,300,"29,601",385.7,11/07/2016,380.9 or 28%,260.08 or -9%,Target (380.9) reached on 11/07/2016,78,Tall,
AGARIND.txt,618.45,High & tight flag (HTF),02/15/2017,04/19/2017,Up,05/17/2017,759.8,780,"21,550",790,05/18/2017,946.95 or 25%,689.36 or -7%,Stop (689.36) triggered on 06/05/2017,64,Tall,
AGARIND.txt,618.45,High & tight flag (HTF),05/27/2020,07/08/2020,Up,08/10/2020,94.4,96,"38,098",123.95,08/14/2020,116.92 or 24%,80.96 or -9%,Target (116.92) reached on 08/13/2020,43,Tall,
AGARIND.txt,618.45,High & tight flag (HTF),11/09/2020,01/13/2021,Up,02/17/2021,164.95,167,"50,174",169,02/18/2021,208.28 or 26%,142.65 or -10%,Stop (142.65) triggered on 03/16/2021,66,Tall,
AGARIND.txt,618.45,High & tight flag (HTF),04/26/2021,06/17/2021,Up,06/23/2021,310,319.5,"34,373",385.15,08/04/2021,392.92 or 27%,272.08 or -9%,Target (392.92) reached on 10/07/2021,53,Tall,
AGI.txt,637.7,High & tight flag (HTF),07/21/2022,09/23/2022,Up,04/28/2023,407.7,415.8,"293,385",,,506.35 or 24%,367.28 or -7%,Target (506.35) reached on 05/08/2023,65,Tall,
AGI.txt,637.7,High & tight flag (HTF),03/29/2023,05/08/2023,Up,05/18/2023,592.8,614.5,"533,497",,,736.7 or 24%,515.76 or -9%,Open,41,Tall,
AGRITECH.txt,102.95,High & tight flag (HTF),03/09/2017,04/19/2017,Up,04/26/2017,63.3,65.9,"20,743",67.35,04/28/2017,80.85 or 28%,54 or -8%,Stop (54) triggered on 05/05/2017,42,Tall,
AGRITECH.txt,102.95,High & tight flag (HTF),08/11/2017,09/08/2017,Up,10/24/2017,134.05,146.65,"65,840",147.45,11/01/2017,174.55 or 30%,118.49 or -10%,Stop (118.49) triggered on 11/17/2017,29,Tall,
AGRITECH.txt,102.95,High & tight flag (HTF),03/25/2020,04/22/2020,Up,06/05/2020,35.15,37.35,"7,403",38.95,06/10/2020,44.62 or 27%,27.68 or -14%,Stop (27.68) triggered on 08/03/2020,29,Tall,
AGRITECH.txt,102.95,High & tight flag (HTF),01/25/2022,03/30/2022,None yet,,143.2,0,"35,012",,,185.48 or 30%,95.81 or -6%,Open,65,Tall,
AGROPHOS.txt,37.15,High & tight flag (HTF),04/07/2020,05/08/2020,Up,06/10/2020,13.55,14.85,"37,191",16.1,06/16/2020,17.85 or 32%,11.98 or -7%,Target (17.85) reached on 07/02/2020,32,Tall,
AGROPHOS.txt,37.15,High & tight flag (HTF),05/21/2020,06/16/2020,Up,06/30/2020,16.1,17.6,"61,599",17.85,07/02/2020,20.18 or 25%,13.54 or -13%,Stop (13.54) triggered on 07/10/2020,27,Tall,
AGROPHOS.txt,37.15,High & tight flag (HTF),11/06/2020,12/17/2020,Up,12/13/2021,21,27.05,"127,481",34.3,12/17/2021,27.78 or 32%,14.88 or -13%,Target (27.78) reached on 12/15/2021,42,Tall,
AGROPHOS.txt,37.15,High & tight flag (HTF),10/29/2021,12/17/2021,Up,04/11/2022,34.3,36.9,"142,154",39.8,04/25/2022,44.15 or 29%,25.78 or -14%,Target (44.15) reached on 04/26/2022,50,Tall,
AGROPHOS.txt,37.15,High & tight flag (HTF),02/23/2022,04/11/2022,Up,04/25/2022,37.85,43,"166,020",39.8,04/25/2022,47.5 or 25%,27.32 or -17%,Target (47.5) reached on 04/27/2022,48,Tall,
AGROPHOS.txt,37.15,High & tight flag (HTF),04/18/2022,05/06/2022,None yet,,76.1,0,"77,166",,,98.55 or 30%,32.42 or -9%,Open,19,Tall,
AHLADA.txt,116,High & tight flag (HTF),04/26/2021,06/11/2021,Up,06/15/2021,179.9,183.55,"24,434",248,08/04/2021,224.82 or 25%,133.67 or -15%,Target (224.82) reached on 07/02/2021,47,Tall,
AHLUCONT.txt,629.5,High & tight flag (HTF),03/25/2013,05/28/2013,Up,03/19/2014,42,42.35,"43,212",79.6,04/30/2014,52.35 or 25%,32.26 or -15%,Target (52.35) reached on 04/11/2014,65,Tall,
AHLUCONT.txt,629.5,High & tight flag (HTF),01/31/2014,03/19/2014,Up,04/09/2014,44,48.65,"56,305",79.6,04/30/2014,55.15 or 25%,33.04 or -17%,Target (55.15) reached on 04/15/2014,48,Tall,
AHLUCONT.txt,629.5,High & tight flag (HTF),03/24/2014,04/30/2014,Up,05/19/2014,79.6,81.25,"110,172",81.35,05/19/2014,100.58 or 26%,55.3 or -20%,Target (100.58) reached on 06/11/2014,38,Tall,
AHLUCONT.txt,629.5,High & tight flag (HTF),05/19/2014,07/02/2014,Up,07/18/2014,131.35,136.5,"142,659",197.8,09/12/2014,166.82 or 27%,94.8 or -16%,Target (166.82) reached on 09/08/2014,45,Tall,
AHLUCONT.txt,629.5,High & tight flag (HTF),07/11/2014,09/12/2014,Up,12/02/2014,197.8,207.2,"157,262",281.7,03/02/2015,247.2 or 25%,162.74 or -10%,Target (247.2) reached on 01/22/2015,64,Tall,
AIAENG.txt,3293.55,High & tight flag (HTF),06/14/2006,08/08/2006,Up,08/11/2006,143.5,146,"136,736",305.97,12/07/2006,177.6 or 24%,125.54 or -10%,Target (177.6) reached on 10/10/2006,56,Tall,
AIAENG.txt,3293.55,High & tight flag (HTF),10/22/2007,12/14/2007,Up,04/15/2010,409.78,410,"82,127",429.9,06/02/2010,507.57 or 24%,359.16 or -8%,Stop (359.16) triggered on 07/27/2010,54,Tall,
AIAENG.txt,3293.55,High & tight flag (HTF),02/09/2009,04/16/2009,Up,05/22/2009,208,222.3,"75,114",266.9,05/29/2009,261.27 or 26%,175.76 or -13%,Target (261.27) reached on 05/29/2009,67,Tall,
AIRAN.txt,16.6,High & tight flag (HTF),06/03/2020,06/11/2020,Up,12/03/2020,19.55,21.15,"98,087",21.15,12/04/2020,25.22 or 29%,12.69 or -17%,Target (25.22) reached on 05/18/2021,9,Tall,
AIRAN.txt,16.6,High & tight flag (HTF),11/03/2020,12/04/2020,Up,05/17/2021,21.15,25.35,"114,424",25.4,05/18/2021,26.48 or 25%,14.78 or -12%,Target (26.48) reached on 06/15/2021,32,Tall,
AIRAN.txt,16.6,High & tight flag (HTF),04/23/2021,06/24/2021,None yet,,35.95,0,"136,412",,,46.18 or 28%,15.3 or -8%,Open,63,Tall,
AJANTPHARM.txt,1475.65,High & tight flag (HTF),09/24/2001,10/30/2001,Up,11/26/2001,17.48,17.48,"2,572",17.6,11/26/2001,22.14 or 27%,14.34 or -8%,Stop (14.34) triggered on 12/12/2001,37,Tall,
AJANTPHARM.txt,1475.65,High & tight flag (HTF),07/22/2003,09/02/2003,Up,05/16/2005,15.1,16.2,"496,358",21.6,09/02/2005,19.36 or 28%,11.97 or -10%,Target (19.36) reached on 06/06/2005,43,Tall,
AJANTPHARM.txt,1475.65,High & tight flag (HTF),04/09/2009,05/28/2009,Up,09/29/2009,20,20,"23,596",24.34,12/07/2009,25.47 or 27%,16.54 or -9%,Target (25.47) reached on 01/20/2010,50,Tall,
AJMERA.txt,372.25,High & tight flag (HTF),06/24/2009,07/01/2009,Up,10/20/2009,231,242.2,"72,168",318.25,10/22/2009,286.5 or 24%,169.42 or -14%,Target (286.5) reached on 10/21/2009,8,Tall,
AJMERA.txt,372.25,High & tight flag (HTF),08/19/2009,10/22/2009,Up,11/20/2017,318.25,324.8,"339,927",365.85,12/08/2017,402.32 or 26%,262.87 or -10%,Stop (262.87) triggered on 02/09/2018,65,Tall,
AJMERA.txt,372.25,High & tight flag (HTF),08/26/2014,09/23/2014,Up,09/30/2014,129,136,"67,362",165.5,10/13/2014,164.45 or 27%,97.7 or -14%,Target (164.45) reached on 10/13/2014,29,Tall,
AJMERA.txt,372.25,High & tight flag (HTF),09/29/2015,11/27/2015,Up,12/28/2015,177,186,"220,578",192.35,12/29/2015,220.5 or 25%,145.04 or -13%,Stop (145.04) triggered on 01/18/2016,60,Tall,
AJMERA.txt,372.25,High & tight flag (HTF),10/14/2020,12/16/2020,Up,05/26/2021,151.4,154.95,"180,302",422,09/09/2021,187.3 or 24%,116.1 or -10%,Target (187.3) reached on 06/11/2021,64,Tall,
AJMERA.txt,372.25,High & tight flag (HTF),04/19/2021,06/14/2021,Up,06/24/2021,195.9,234.7,"362,381",422,09/09/2021,244.65 or 25%,153.1 or -14%,Target (244.65) reached on 06/25/2021,57,Tall,
AJMERA.txt,372.25,High & tight flag (HTF),06/18/2021,07/15/2021,Up,08/03/2021,324,340,"534,754",422,09/09/2021,403.45 or 25%,274.99 or -11%,Target (403.45) reached on 09/08/2021,28,Tall,
AJMERA.txt,372.25,High & tight flag (HTF),12/24/2021,02/03/2022,None yet,,495,0,"77,507",,,614.45 or 24%,301.62 or -9%,Open,42,Tall,
AJOONI.txt,4.75,High & tight flag (HTF),03/28/2023,04/06/2023,None yet,,5.8,0,"624,140",,,7.18 or 24%,4.22 or -10%,Open,10,Tall,
AJRINFRA.txt,1.3,High & tight flag (HTF),10/29/2008,12/17/2008,Up,12/19/2008,15.37,17.3,"61,213",18.8,12/31/2008,19.39 or 26%,10.44 or -19%,Stop (10.44) triggered on 01/22/2009,50,Tall,
AJRINFRA.txt,1.3,High & tight flag (HTF),12/20/2011,02/10/2012,Up,11/05/2014,18.15,19,"821,423",19.95,11/05/2014,22.58 or 24%,12.96 or -12%,Stop (12.96) triggered on 12/26/2014,53,Tall,
AJRINFRA.txt,1.3,High & tight flag (HTF),03/25/2014,05/16/2014,Up,05/20/2014,13,14.15,"364,386",16.4,05/26/2014,16.2 or 25%,10.64 or -12%,Target (16.2) reached on 05/26/2014,53,Tall,
AJRINFRA.txt,1.3,High & tight flag (HTF),11/06/2018,11/29/2018,Up,06/30/2020,1,1.1,"3,818,023",1.15,07/02/2020,1.25 or 25%,0.9 or -10%,Stop (0.9) triggered on 07/07/2020,24,Tall,
AJRINFRA.txt,1.3,High & tight flag (HTF),10/04/2019,11/27/2019,Up,12/02/2019,0.4,0.5,"1,000,335",0.6,12/05/2019,0.5 or 25%,0.24 or -31%,Target (0.5) reached on 12/03/2019,55,Tall,
AJRINFRA.txt,1.3,High & tight flag (HTF),11/28/2019,12/05/2019,Up,06/16/2020,0.6,0.65,"3,456,110",1.15,07/02/2020,0.75 or 25%,0.36 or -28%,Target (0.75) reached on 06/22/2020,8,Tall,
AJRINFRA.txt,1.3,High & tight flag (HTF),04/08/2020,04/13/2020,Up,04/23/2020,0.4,0.45,"1,393,124",0.45,04/23/2020,0.5 or 25%,0.24 or -31%,Target (0.5) reached on 05/12/2020,6,Tall,
AJRINFRA.txt,1.3,High & tight flag (HTF),05/07/2020,05/15/2020,Up,06/19/2020,0.65,0.75,"3,714,869",1.15,07/02/2020,0.82 or 26%,0.46 or -23%,Target (0.82) reached on 06/24/2020,9,Tall,
AJRINFRA.txt,1.3,High & tight flag (HTF),06/02/2020,07/02/2020,Up,05/18/2021,1.15,1.25,"2,237,281",2.9,06/24/2021,1.52 or 32%,0.89 or -15%,Target (1.52) reached on 05/31/2021,31,Tall,
AJRINFRA.txt,1.3,High & tight flag (HTF),05/07/2021,05/19/2021,Up,05/26/2021,1.3,1.35,"3,456,715",2.9,06/24/2021,1.62 or 25%,1.06 or -15%,Target (1.62) reached on 06/02/2021,13,Tall,
AJRINFRA.txt,1.3,High & tight flag (HTF),05/20/2021,06/24/2021,Up,01/10/2022,2.9,3.15,"2,025,093",3.7,01/19/2022,3.8 or 31%,2.84 or -2%,Stop (2.84) triggered on 01/27/2022,36,Tall,
AJRINFRA.txt,1.3,High & tight flag (HTF),11/04/2021,01/13/2022,Up,01/17/2022,3.35,3.55,"2,597,635",3.7,01/19/2022,4.4 or 31%,2.82 or -4%,Stop (2.82) triggered on 01/27/2022,71,Tall,
